Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Season,RoundNumber,EventName,SessionName,SessionType,EventDate
0 days 00:31:03.429000,ALB,23,,6.0,3.0,0 days 00:29:09.698000,,,0 days 00:00:50.294000,0 days 00:00:26.337000,,0 days 00:30:37.092000,0 days 00:31:03.612000,216.0,178.0,287.0,147.0,False,SOFT,1.0,True,Williams,0 days 00:26:11.679000,,1,,,,False,False,,,50.294,26.337,,1749.698,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:32:36.155000,ALB,23,0 days 00:01:32.726000,7.0,3.0,,,0 days 00:00:29.640000,0 days 00:00:39.785000,0 days 00:00:23.301000,0 days 00:31:33.069000,0 days 00:32:12.854000,0 days 00:32:36.155000,240.0,272.0,288.0,314.0,True,SOFT,2.0,True,Williams,0 days 00:31:03.429000,,1,,,,False,True,92.726,29.64,39.785,23.301,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:34:32.223000,ALB,23,0 days 00:01:56.068000,8.0,3.0,,0 days 00:34:30.473000,0 days 00:00:37.792000,0 days 00:00:48.084000,0 days 00:00:30.192000,0 days 00:33:13.947000,0 days 00:34:02.031000,0 days 00:34:32.223000,209.0,201.0,,278.0,False,SOFT,3.0,True,Williams,0 days 00:32:36.155000,,1,,,,False,False,116.068,37.792,48.084,30.192,2070.473,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:41:44.749000,ALB,23,,9.0,4.0,0 days 00:40:03.708000,,,0 days 00:00:43.621000,0 days 00:00:24.799000,,0 days 00:41:19.950000,0 days 00:41:44.955000,229.0,242.0,286.0,186.0,False,SOFT,4.0,False,Williams,0 days 00:34:32.223000,,1,,,,False,False,,,43.621,24.799,,2403.708,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:43:26.986000,ALB,23,0 days 00:01:42.237000,10.0,4.0,,0 days 00:43:23.505000,0 days 00:00:30.096000,0 days 00:00:42.724000,0 days 00:00:29.417000,0 days 00:42:14.845000,0 days 00:42:57.569000,0 days 00:43:26.986000,235.0,241.0,,312.0,False,SOFT,5.0,False,Williams,0 days 00:41:44.749000,,1,,,,False,False,102.237,30.096,42.724,29.417,2603.505,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:49:04.548000,ALB,23,,11.0,5.0,0 days 00:47:13.110000,,,0 days 00:00:50.179000,0 days 00:00:26.987000,,0 days 00:48:37.644000,0 days 00:49:04.726000,199.0,178.0,286.0,180.0,False,SOFT,1.0,True,Williams,0 days 00:43:26.986000,,1,,,,False,False,,,50.179,26.987,,2833.11,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:50:37.212000,ALB,23,0 days 00:01:32.664000,12.0,5.0,,,0 days 00:00:29.564000,0 days 00:00:39.897000,0 days 00:00:23.203000,0 days 00:49:34.112000,0 days 00:50:14.009000,0 days 00:50:37.212000,240.0,271.0,287.0,313.0,True,SOFT,2.0,True,Williams,0 days 00:49:04.548000,,1,,,,False,True,92.664,29.564,39.897,23.203,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:52:33.744000,ALB,23,0 days 00:01:56.532000,13.0,5.0,,0 days 00:52:31.949000,0 days 00:00:35.427000,0 days 00:00:50.044000,0 days 00:00:31.061000,0 days 00:51:12.639000,0 days 00:52:02.683000,0 days 00:52:33.744000,171.0,197.0,,294.0,False,SOFT,3.0,True,Williams,0 days 00:50:37.212000,,1,,,,False,False,116.532,35.427,50.044,31.061,3151.949,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:23:00.090000,ZHO,24,,1.0,1.0,0 days 00:20:54.406000,,,0 days 00:00:55.708000,0 days 00:00:33.581000,,0 days 00:22:26.509000,0 days 00:23:00.098000,200.0,193.0,286.0,139.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:20:54.406000,,1,,,,False,False,,,55.708,33.581,,1254.406,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:24:32.876000,ZHO,24,0 days 00:01:32.786000,2.0,1.0,,,0 days 00:00:29.649000,0 days 00:00:39.883000,0 days 00:00:23.254000,0 days 00:23:29.739000,0 days 00:24:09.622000,0 days 00:24:32.876000,241.0,268.0,287.0,314.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:23:00.090000,,1,,,,False,True,92.786,29.649,39.883,23.254,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:26:27.465000,ZHO,24,0 days 00:01:54.589000,3.0,1.0,,0 days 00:26:25.686000,0 days 00:00:38.003000,0 days 00:00:47.180000,0 days 00:00:29.406000,0 days 00:25:10.879000,0 days 00:25:58.059000,0 days 00:26:27.465000,212.0,222.0,,212.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:24:32.876000,,1,,,,False,False,114.589,38.003,47.18,29.406,1585.686,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:31:50.435000,ZHO,24,,4.0,2.0,0 days 00:29:48.373000,,,0 days 00:00:52.273000,0 days 00:00:32.726000,,0 days 00:31:17.739000,0 days 00:31:50.624000,158.0,204.0,286.0,146.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:26:27.465000,,1,,,,False,False,,,52.273,32.726,,1788.373,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:33:22.928000,ZHO,24,0 days 00:01:32.493000,5.0,2.0,,,0 days 00:00:29.501000,0 days 00:00:39.796000,0 days 00:00:23.196000,0 days 00:32:19.936000,0 days 00:32:59.732000,0 days 00:33:22.928000,240.0,268.0,288.0,314.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:31:50.435000,,1,,,,False,True,92.493,29.501,39.796,23.196,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:35:22.924000,ZHO,24,0 days 00:01:59.996000,6.0,2.0,,0 days 00:35:21.089000,0 days 00:00:37.684000,0 days 00:00:51.747000,0 days 00:00:30.565000,0 days 00:34:00.612000,0 days 00:34:52.359000,0 days 00:35:22.924000,183.0,208.0,,214.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:33:22.928000,,1,,,,False,False,119.996,37.684,51.747,30.565,2121.089,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:44:44.333000,ZHO,24,,7.0,3.0,0 days 00:42:44.535000,,,0 days 00:00:51.878000,0 days 00:00:30.221000,,0 days 00:44:14.173000,0 days 00:44:44.349000,182.0,205.0,285.0,126.0,False,SOFT,4.0,False,Alfa Romeo,0 days 00:35:22.924000,,1,,,,False,False,,,51.878,30.221,,2564.535,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:46:17.876000,ZHO,24,0 days 00:01:33.543000,8.0,3.0,,,0 days 00:00:29.826000,0 days 00:00:40.401000,0 days 00:00:23.316000,0 days 00:45:14.159000,0 days 00:45:54.560000,0 days 00:46:17.876000,240.0,268.0,285.0,314.0,True,SOFT,5.0,False,Alfa Romeo,0 days 00:44:44.333000,,1,,,,False,True,93.543,29.826,40.401,23.316,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:48:08.241000,ZHO,24,0 days 00:01:50.365000,9.0,3.0,,0 days 00:48:06.076000,0 days 00:00:34.830000,0 days 00:00:46.570000,0 days 00:00:28.965000,0 days 00:46:52.706000,0 days 00:47:39.276000,0 days 00:48:08.241000,213.0,227.0,,247.0,False,SOFT,6.0,False,Alfa Romeo,0 days 00:46:17.876000,,1,,,,False,False,110.365,34.83,46.57,28.965,2886.076,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:53:19.903000,ZHO,24,,10.0,4.0,0 days 00:51:17.331000,,,0 days 00:00:51.455000,0 days 00:00:27.369000,,0 days 00:52:52.535000,0 days 00:53:20.102000,207.0,147.0,285.0,64.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:48:08.241000,,1,,,,False,False,,,51.455,27.369,,3077.331,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:54:52.290000,ZHO,24,0 days 00:01:32.387000,11.0,4.0,,,0 days 00:00:29.493000,0 days 00:00:39.829000,0 days 00:00:23.065000,0 days 00:53:49.396000,0 days 00:54:29.225000,0 days 00:54:52.290000,241.0,268.0,286.0,315.0,False,SOFT,2.0,True,Alfa Romeo,0 days 00:53:19.903000,,1,,,,False,True,92.387,29.493,39.829,23.065,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:56:47.737000,ZHO,24,0 days 00:01:55.447000,12.0,4.0,,0 days 00:56:45.796000,0 days 00:00:36.609000,0 days 00:00:49.221000,0 days 00:00:29.617000,0 days 00:55:28.899000,0 days 00:56:18.120000,0 days 00:56:47.737000,160.0,213.0,,252.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:54:52.290000,,1,,,,False,False,115.447,36.609,49.221,29.617,3405.796,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:17:10.425000,TSU,22,,1.0,1.0,0 days 00:15:15.898000,,,0 days 00:00:48.814000,0 days 00:00:25.479000,,0 days 00:16:45.022000,0 days 00:17:10.425000,211.0,221.0,285.0,104.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:15:15.898000,,1,,,,False,False,,,48.814,25.479,,915.898,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:18:44.006000,TSU,22,0 days 00:01:33.581000,2.0,1.0,,,0 days 00:00:30.115000,0 days 00:00:40.109000,0 days 00:00:23.357000,0 days 00:17:40.540000,0 days 00:18:20.649000,0 days 00:18:44.006000,234.0,266.0,284.0,312.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:17:10.425000,,1,,,,False,True,93.581,30.115,40.109,23.357,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:20:33.569000,TSU,22,0 days 00:01:49.563000,3.0,1.0,,0 days 00:20:30.877000,0 days 00:00:33.744000,0 days 00:00:46.369000,0 days 00:00:29.450000,0 days 00:19:17.750000,0 days 00:20:04.119000,0 days 00:20:33.569000,214.0,218.0,,291.0,False,SOFT,3.0,True,AlphaTauri,0 days 00:18:44.006000,,1,,,,False,False,109.563,33.744,46.369,29.45,1230.877,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
