Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Season,RoundNumber,EventName,SessionName,SessionType,EventDate
0 days 00:19:20.815000,RIC,3,0 days 00:01:36.918000,2.0,1.0,,,0 days 00:00:30.868000,0 days 00:00:41.695000,0 days 00:00:24.355000,0 days 00:18:14.765000,0 days 00:18:56.460000,0 days 00:19:20.815000,233.0,262.0,267.0,300.0,True,SOFT,2.0,True,McLaren,0 days 00:17:43.897000,,1,,,,False,True,96.918,30.868,41.695,24.355,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:21:10.307000,RIC,3,0 days 00:01:49.492000,3.0,1.0,,0 days 00:21:08.557000,0 days 00:00:31.754000,0 days 00:00:46.567000,0 days 00:00:31.171000,0 days 00:19:52.569000,0 days 00:20:39.136000,0 days 00:21:10.307000,231.0,207.0,,282.0,False,SOFT,3.0,True,McLaren,0 days 00:19:20.815000,,1,,,,False,False,109.492,31.754,46.567,31.171,1268.557,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:37:46.777000,RIC,3,,4.0,2.0,0 days 00:35:35.298000,,,0 days 00:00:48.791000,0 days 00:00:47.650000,,0 days 00:36:59.219000,0 days 00:37:46.802000,203.0,213.0,274.0,208.0,False,SOFT,4.0,False,McLaren,0 days 00:35:35.298000,,1,,,,False,False,,,48.791,47.65,,2135.298,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:39:23.522000,RIC,3,0 days 00:01:36.745000,5.0,2.0,,,0 days 00:00:30.683000,0 days 00:00:41.603000,0 days 00:00:24.459000,0 days 00:38:17.460000,0 days 00:38:59.063000,0 days 00:39:23.522000,235.0,261.0,277.0,304.0,True,SOFT,5.0,False,McLaren,0 days 00:37:46.777000,,1,,,,False,True,96.745,30.683,41.603,24.459,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:41:36.584000,RIC,3,0 days 00:02:13.062000,6.0,2.0,,,0 days 00:00:41.888000,0 days 00:01:01.308000,0 days 00:00:29.866000,0 days 00:40:05.410000,0 days 00:41:06.718000,0 days 00:41:36.584000,172.0,180.0,275.0,242.0,False,SOFT,6.0,False,McLaren,0 days 00:39:23.522000,,1,,,,False,True,133.062,41.888,61.308,29.866,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:43:13.462000,RIC,3,0 days 00:01:36.878000,7.0,2.0,,,0 days 00:00:30.692000,0 days 00:00:41.828000,0 days 00:00:24.358000,0 days 00:42:07.276000,0 days 00:42:49.104000,0 days 00:43:13.462000,234.0,257.0,277.0,305.0,False,SOFT,7.0,False,McLaren,0 days 00:41:36.584000,,1,,,,False,True,96.878,30.692,41.828,24.358,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:45:33.808000,RIC,3,0 days 00:02:20.346000,8.0,2.0,,,0 days 00:00:44.742000,0 days 00:01:04.498000,0 days 00:00:31.106000,0 days 00:43:58.204000,0 days 00:45:02.702000,0 days 00:45:33.808000,87.0,186.0,276.0,246.0,False,SOFT,8.0,False,McLaren,0 days 00:43:13.462000,,1,,,,False,True,140.346,44.742,64.498,31.106,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:47:10.210000,RIC,3,0 days 00:01:36.402000,9.0,2.0,,,0 days 00:00:30.592000,0 days 00:00:41.658000,0 days 00:00:24.152000,0 days 00:46:04.400000,0 days 00:46:46.058000,0 days 00:47:10.210000,234.0,262.0,278.0,306.0,True,SOFT,9.0,False,McLaren,0 days 00:45:33.808000,,1,,,,False,True,96.402,30.592,41.658,24.152,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:49:04.191000,RIC,3,0 days 00:01:53.981000,10.0,2.0,,0 days 00:49:02.402000,0 days 00:00:35.469000,0 days 00:00:47.693000,0 days 00:00:30.819000,0 days 00:47:45.679000,0 days 00:48:33.372000,0 days 00:49:04.191000,204.0,231.0,,256.0,False,SOFT,10.0,False,McLaren,0 days 00:47:10.210000,,1,,,,False,False,113.981,35.469,47.693,30.819,2942.402,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:03:14.489000,RIC,3,,11.0,3.0,0 days 01:01:11.961000,,,0 days 00:00:50.818000,0 days 00:00:34.586000,,0 days 01:02:40.006000,0 days 01:03:14.489000,212.0,223.0,276.0,200.0,False,MEDIUM,1.0,True,McLaren,0 days 00:49:04.191000,,12,,,,False,False,,,50.818,34.586,,3671.961,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:05:04.153000,RIC,3,0 days 00:01:49.664000,12.0,3.0,,,0 days 00:00:30.732000,0 days 00:00:44.729000,0 days 00:00:34.203000,0 days 01:03:45.221000,0 days 01:04:29.950000,0 days 01:05:04.153000,234.0,192.0,278.0,304.0,False,MEDIUM,2.0,True,McLaren,0 days 01:03:14.489000,,1,,,,False,True,109.664,30.732,44.729,34.203,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:07:10.179000,RIC,3,0 days 00:02:06.026000,13.0,3.0,,,0 days 00:00:35.804000,0 days 00:01:01.110000,0 days 00:00:29.112000,0 days 01:05:39.957000,0 days 01:06:41.067000,0 days 01:07:10.179000,99.0,95.0,274.0,308.0,False,MEDIUM,3.0,True,McLaren,0 days 01:05:04.153000,,1,,,,False,True,126.026,35.804,61.11,29.112,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:08:47.535000,RIC,3,0 days 00:01:37.356000,14.0,3.0,,,0 days 00:00:31.046000,0 days 00:00:41.863000,0 days 00:00:24.447000,0 days 01:07:41.225000,0 days 01:08:23.088000,0 days 01:08:47.535000,227.0,263.0,270.0,303.0,False,MEDIUM,4.0,True,McLaren,0 days 01:07:10.179000,,1,,,,False,True,97.356,31.046,41.863,24.447,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:10:26.154000,RIC,3,0 days 00:01:38.619000,15.0,3.0,,,0 days 00:00:31.843000,0 days 00:00:42.480000,0 days 00:00:24.296000,0 days 01:09:19.378000,0 days 01:10:01.858000,0 days 01:10:26.154000,231.0,255.0,271.0,285.0,False,MEDIUM,5.0,True,McLaren,0 days 01:08:47.535000,,1,,,,False,True,98.619,31.843,42.48,24.296,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:12:04.684000,RIC,3,0 days 00:01:38.530000,16.0,3.0,,,0 days 00:00:31.795000,0 days 00:00:42.421000,0 days 00:00:24.314000,0 days 01:10:57.949000,0 days 01:11:40.370000,0 days 01:12:04.684000,230.0,250.0,269.0,277.0,False,MEDIUM,6.0,True,McLaren,0 days 01:10:26.154000,,1,,,,False,True,98.53,31.795,42.421,24.314,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:13:43.548000,RIC,3,0 days 00:01:38.864000,17.0,3.0,,,0 days 00:00:31.849000,0 days 00:00:42.680000,0 days 00:00:24.335000,0 days 01:12:36.533000,0 days 01:13:19.213000,0 days 01:13:43.548000,229.0,250.0,271.0,275.0,False,MEDIUM,7.0,True,McLaren,0 days 01:12:04.684000,,1,,,,False,True,98.864,31.849,42.68,24.335,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:15:21.935000,RIC,3,0 days 00:01:38.387000,18.0,3.0,,,0 days 00:00:31.599000,0 days 00:00:42.485000,0 days 00:00:24.303000,0 days 01:14:15.147000,0 days 01:14:57.632000,0 days 01:15:21.935000,231.0,250.0,272.0,280.0,False,MEDIUM,8.0,True,McLaren,0 days 01:13:43.548000,,1,,,,False,True,98.387,31.599,42.485,24.303,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:17:34.263000,RIC,3,0 days 00:02:12.328000,19.0,3.0,,,0 days 00:00:36.925000,0 days 00:00:51.141000,0 days 00:00:44.262000,0 days 01:15:58.860000,0 days 01:16:50.001000,0 days 01:17:34.263000,171.0,204.0,77.0,211.0,False,MEDIUM,9.0,True,McLaren,0 days 01:15:21.935000,,1,,,,False,True,132.328,36.925,51.141,44.262,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:20:00.559000,RIC,3,0 days 00:02:26.296000,20.0,3.0,,0 days 01:19:58.746000,0 days 00:01:12.974000,0 days 00:00:45.547000,0 days 00:00:27.775000,0 days 01:18:47.237000,0 days 01:19:32.784000,0 days 01:20:00.559000,198.0,234.0,,257.0,False,MEDIUM,10.0,True,McLaren,0 days 01:17:34.263000,,1,,,,False,False,146.296,72.974,45.547,27.775,4798.746,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:18:50.616000,NOR,4,,1.0,1.0,0 days 00:16:50.517000,,,0 days 00:00:49.387000,0 days 00:00:26.395000,,0 days 00:18:24.375000,0 days 00:18:50.677000,211.0,230.0,270.0,191.0,False,SOFT,1.0,True,McLaren,0 days 00:16:50.517000,,1,,,,False,False,,,49.387,26.395,,1010.517,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:20:27.200000,NOR,4,0 days 00:01:36.584000,2.0,1.0,,,0 days 00:00:31.020000,0 days 00:00:41.501000,0 days 00:00:24.063000,0 days 00:19:21.636000,0 days 00:20:03.137000,0 days 00:20:27.200000,230.0,260.0,275.0,297.0,True,SOFT,2.0,True,McLaren,0 days 00:18:50.616000,,1,,,,False,True,96.584,31.02,41.501,24.063,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:22:24.613000,NOR,4,0 days 00:01:57.413000,3.0,1.0,,0 days 00:22:22.879000,0 days 00:00:36.062000,0 days 00:00:50.924000,0 days 00:00:30.427000,0 days 00:21:03.262000,0 days 00:21:54.186000,0 days 00:22:24.613000,198.0,201.0,,283.0,False,SOFT,3.0,True,McLaren,0 days 00:20:27.200000,,125,,,,False,False,117.413,36.062,50.924,30.427,1342.879,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:37:34.669000,NOR,4,,4.0,2.0,0 days 00:35:04.696000,,,0 days 00:00:48.994000,0 days 00:00:42.211000,,0 days 00:36:52.568000,0 days 00:37:34.736000,179.0,216.0,270.0,158.0,False,SOFT,4.0,False,McLaren,0 days 00:35:04.696000,,1,,,,False,False,,,48.994,42.211,,2104.696,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
